"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT1G53200",2.31485334612412,2.78634192203423,0.0037171523112698,4.12489778114773e-05,2.55059763407918,0.00187920064454064,"PF14929 - TAF RNA Polymerase I subunit A (TAF1_subA)  (1 of 1)","AT1G53200","AT1G53200_at",NA,NA,0.83,0.25,0.71,0.93,0.69,0.77,0.32,0.61,1.33055388041304e-05,0.234282531140264,0.000684926332595304,9.69185974751137e-06,0.000399194948849001,3.45213029118278e-05,0.998342219233687,0.0113668203158786,1,0,0,1,0,0,0,0
"AT4G15570",2.22682332367958,2.87049695202243,0.00761045516373872,2.84278342482582e-05,2.54866013785101,0.00381944149899349,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT4G15570","AT4G15570_at","MAA3","Similar to yeast Sen1 (splicing endonuclease 1)helicase protein. Involved in female gametophyte development.",0.98,0.5,0.7,0.87,0.48,0.82,0.22,0.46,5.17621933549965e-06,0.0255141438560694,0.00136293138597968,3.82251808383887e-05,0.00886338508615871,3.96772964782003e-05,0.998342219233687,0.0232756684844902,1,0,0,1,0,1,0,0
"AT2G06040",2.54688716482459,2.54771727514451,6.7900364054694e-06,1.71084067444242e-06,2.54730221998455,4.25043853995591e-06,"K15082 - DNA repair protein RAD7 (RAD7)  (1 of 2)","AT2G06040","AT2G06040_at",NA,NA,0.98,0.52,0.46,0.58,0.36,0.87,0.014,0.32,2.65074810221176e-06,0.0321764677735514,0.0142306547886449,0.000757468313731213,0.0313784352205914,1.09672193031103e-05,0.998342219233687,0.0807852499059404,1,0,0,0,0,1,0,0
"AT5G53770",2.14666499557916,2.94509345817389,0.00051506018941185,1.03463307549587e-08,2.54587922687653,0.000257535267871302,"Nucleotidyltransferase family protein","AT5G53770","AT5G53770_at",NA,NA,0.87,0.41,0.63,0.87,0.63,0.75,-0.051,0.25,8.02243059565142e-07,0.0310864291121534,0.000318344836792616,2.22173340285311e-06,0.00013424801455678,5.30125979308322e-06,0.998342219233687,0.222663279411824,1,0,0,1,0,0,0,0
"AT5G06000",1.66610693895117,3.42279651659222,0.018797128376493,6.02185620291221e-12,2.54445172777169,0.00939856419125744,"eukaryotic translation initiation factor 3G2","AT5G06000","AT5G06000_at","ATEIF3G2 EIF3G2","One of the 2 genes that code for the G subunit of eukaryotic initiation factor 3 (EIF3).",0.83,0.61,0.67,0.89,0.61,0.67,0.28,0.48,6.42754193826204e-06,0.0384224795054569,0.00061409215772312,6.74458120333946e-06,0.000541541951178093,6.83567587599608e-05,0.998342219233687,0.0397753898532081,1,0,0,1,0,0,0,0
"AT1G29980",2.21397874704758,2.8572882084755,0.0196064459670922,0.000196977479054745,2.53563347776154,0.00990171172307348,"Protein of unknown function, DUF642","AT1G29980","AT1G29980_at",NA,NA,1.2,0.017,0.42,1.5,0.82,0.99,0.43,0.63,1.72826599123626e-05,0.952160840513868,0.131519523291196,4.96830058911197e-06,0.00226756990130999,0.000156053337386953,0.952525207888151,0.0245368128637857,1,0,0,1,0,1,0,0
"AT1G10490",2.32832073484781,2.73651634449823,2.85988134286002e-05,2.90034111635667e-08,2.53241853967302,1.43139084198819e-05,"Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)","AT1G10490","AT1G10490_at",NA,NA,0.98,0.64,0.75,1.1,0.79,0.85,0.11,0.43,3.00554985574478e-07,0.0125883704779178,9.06010438084241e-05,2.29384887167324e-07,2.49734725834884e-05,1.79113178515532e-06,0.998342219233687,0.0171915995797925,1,1,0,1,0,1,0,0
"AT4G37090",2.26975597229929,2.77252690423553,0.00131064399562325,4.27771334041272e-06,2.52114143826741,0.000657460854481831,NA,"AT4G37090","AT4G37090_at",NA,NA,1.2,0.63,0.95,1.2,1.1,0.93,0.13,0.6,1.87446883561235e-05,0.0313826572364019,0.00152556588896485,2.38688400554849e-05,0.000264394019643865,0.0002431984579193,0.998342219233687,0.0329635623687427,1,0,1,1,1,1,0,0
"AT5G61770",2.3281673222965,2.7070100390839,0.00204138560958237,3.2682430516204e-05,2.5175886806902,0.00103703402004929,"PETER PAN-like protein","AT5G61770","AT5G61770_at","PPAN",NA,1.1,0.75,0.82,1.2,0.75,1,0.23,0.65,2.60682627621559e-08,0.0149051129263771,1.11505938893872e-05,2.78078483776267e-08,9.69111252048824e-06,6.92970354269692e-08,0.998342219233687,0.00584939811279955,1,1,1,1,0,1,0,0
"AT3G55760",2.48618943759842,2.54780356510418,0.000753942997459596,0.000148186990782844,2.5169965013513,0.00045106499412122,NA,"AT3G55760","AT3G55760_at",NA,NA,2.9,1.5,1.1,1.7,1.3,2.8,0.2,0.27,3.80999338188009e-10,0.00127876318466394,0.000177323216754594,2.34406116094699e-07,1.30500480366101e-05,1.23890590174551e-09,0.998342219233687,0.14859099944312,1,1,1,1,1,1,0,0
"AT3G17360",1.66099912738345,3.36960385425873,0.0467889322250904,1.7426771663674e-09,2.51530149082109,0.0233944669838838,"phragmoplast orienting kinesin 1","AT3G17360","AT3G17360_at","POK1","PHRAGMOPLAST ORIENTING KINESIN 1 is one of the two Arabidopsis homologs isolated in yeast two-hybrid screen for interaction partners of maize gene TANGLED1 (TAN1). Based on sequence homology in their motor domains, POK1 and POK2 belong to the kinesin-12 class which also includes the well-characterized group of phragmoplast-associated kinesins AtPAKRPs. Both kinesins are composed of an N-terminal motor domain throughout the entire C terminus and putative cargo binding tail domains. The expression domains for POK1 constructs were more limited than those for POK2; both are expressed in tissues enriched for dividing cells. The phenotype of pok1/pok2 double mutants strongly resembles that of maize tan1 mutants, characterized by misoriented mitotic cytoskeletal arrays and misplaced cell walls.",1,0.18,0.32,0.49,0.26,0.72,-0.069,-0.0034,1.54639453885512e-05,0.299218031419549,0.166167917941603,0.0127030133179388,0.210356852125567,0.000506504156466927,0.998342219233687,0.99127668762658,1,0,0,0,0,0,0,0
"AT2G37400",2.02064406964909,3.00933648375934,0.0116661401770211,1.45584992853036e-06,2.51499027670422,0.00583379801347482,"Tetratricopeptide repeat (TPR)-like superfamily protein","AT2G37400","AT2G37400_at",NA,NA,0.97,0.24,0.68,0.92,0.7,0.95,0.13,0.34,2.92031711147111e-07,0.107715754231436,0.000177323216754594,1.53660836409643e-06,6.01863350413699e-05,5.04338306474718e-07,0.998342219233687,0.0408584310127237,1,0,0,1,0,1,0,0
"AT1G32580",2.03324573931747,2.99071288286979,0.00432139053610387,1.07797185027006e-07,2.51197931109363,0.00216074916664445,"plastid developmental protein DAG, putative","AT1G32580","AT1G32580_at",NA,NA,0.86,0.47,0.68,0.96,0.76,0.81,0.26,0.69,8.48181419632436e-06,0.0415384798511212,0.000917836423405868,6.48321276861209e-06,0.000160453036667675,1.87652406116113e-05,0.998342219233687,0.00571438419766144,1,0,0,1,0,1,0,0
"AT5G62990",2.37111267907139,2.61874803722578,0.00197576521358875,0.00014829841592023,2.49493035814858,0.00106203181475449,"Ubiquitin carboxyl-terminal hydrolase family protein","AT5G62990","AT5G62990_at","emb1692",NA,1.3,0.49,0.76,1.1,0.88,1,0.031,0.25,9.36982131397158e-07,0.0734710511357026,0.00138691157735683,6.05975831202289e-06,0.000202484269417982,1.23399458676566e-05,0.998342219233687,0.063802258110832,1,0,0,1,1,1,0,0
"AT5G62290",2.30967869655551,2.67739212100826,0.000487874619395282,3.90735928139623e-06,2.49353540878189,0.000245890989338339,"nucleotide-sensitive chloride conductance regulator (ICln) family protein","AT5G62290","AT5G62290_at",NA,NA,0.9,0.55,0.73,0.88,0.74,0.89,0.16,0.55,1.0588269006186e-06,0.0153652959129447,0.000153251214823086,3.39315781160562e-06,5.34915354479032e-05,1.47462907896902e-06,0.998342219233687,0.0355080579757038,1,0,0,1,0,1,0,0
"AT5G38720",2.11880560195419,2.8565619766534,0.0226831530324565,0.000106785103396836,2.4876837893038,0.0113949690679267,"K14545 - ribosomal RNA-processing protein 7 (RRP7)  (1 of 1)","AT5G38720","AT5G38720_at",NA,NA,1,0.64,0.79,1,0.63,0.96,0.21,0.67,3.32766102781439e-08,0.0197752341842269,1.09424707005319e-05,9.09704010805856e-08,3.34629235125732e-05,7.47998081325245e-08,0.998342219233687,0.00837053058749484,1,1,0,1,0,1,0,0
"AT5G67240",2.05772251576496,2.91099007860454,0.0112187554800755,5.12647939054447e-06,2.48435629718475,0.00561194097973304,"small RNA degrading nuclease 3","AT5G67240","AT5G67240_at","SDN3",NA,0.91,0.48,0.74,1.1,0.62,0.95,0.17,0.49,2.55263212474959e-07,0.0341916203429901,4.69943201138485e-05,1.11181478704709e-07,8.75172189476735e-05,2.39907372538232e-07,0.998342219233687,0.0206016333895512,1,0,0,1,0,1,0,0
"AT1G06380",2.19424757975512,2.77442618254977,0.0153030314716925,0.000192472253924871,2.48433688115244,0.00774775186280867,"Ribosomal protein L1p/L10e family","AT1G06380","AT1G06380_at",NA,NA,0.92,0.32,0.72,0.88,0.58,0.94,0.16,0.54,1.44823370988238e-07,0.0786606447249843,4.08950328070609e-05,7.85993179777353e-07,0.000111014991482031,1.68637919631522e-07,0.998342219233687,0.00890305891357678,1,0,0,1,0,1,0,0
"AT3G27280",2.12654058237968,2.84097117669337,0.00226983474854597,6.67645467412693e-07,2.48375587953652,0.00113525119700669,"prohibitin 4","AT3G27280","AT3G27280_at","ATPHB4 PHB4","Part of protein complexes that are necessary for proficient mitochondrial function or  biogenesis, thereby supporting cell division and differentiation in apical tissues",1.2,0.47,0.98,1.1,1.1,0.95,0.096,0.51,8.1767693494791e-08,0.0359901683829219,1.40427965128287e-05,5.34730689646399e-07,1.86132670309105e-06,1.01231076449845e-06,0.998342219233687,0.00938354415364211,1,0,1,1,1,1,0,0
"AT4G16630",2.16773028264707,2.78945943264477,0.00108059066534972,5.09781587671587e-07,2.47859485764592,0.000540550223468697,"DEA(D/H)-box RNA helicase family protein","AT4G16630","AT4G16630_at",NA,NA,1.3,0.45,0.95,1.4,0.98,1.2,0.22,0.57,8.54535300698189e-07,0.038363015183047,0.00031536501631945,1.6714269716501e-06,0.000105592296454717,2.13176513202623e-06,0.998342219233687,0.0371687816591048,1,0,1,1,1,1,0,0
"AT2G36010",1.7315891470395,3.22079204511515,0.00478634400718819,1.68869700584973e-12,2.47619059607733,0.00239317200443844,"E2F transcription factor 3","AT2G36010","AT2G36010_at","ATE2FA E2F3","Member of the E2F transcription factors, (cell cycle genes), key components of the cyclin D/retinoblastoma/E2F pathway.",1.4,0.5,0.5,0.61,0.54,1.7,-0.15,0.019,4.04176015218277e-06,0.0378647222397538,0.0722366635727978,0.0109978986748377,0.0332794351420935,6.17266303412072e-07,0.998342219233687,0.912510440649188,1,0,0,0,0,1,0,0
"AT5G25490",2.01828621419401,2.92990245194234,0.0349482013270448,7.90136169235717e-05,2.47409433306817,0.0175136074719842,"Ran BP2/NZF zinc finger-like superfamily protein","AT5G25490","AT5G25490_at",NA,NA,1.6,1.2,1.7,1.7,1.3,0.97,0.19,0.25,6.97033971868315e-09,0.0050872890446903,8.07246800742567e-08,1.27949224324583e-08,4.32864830247026e-07,1.43162024088695e-06,0.998342219233687,0.230772495547612,1,1,1,1,1,1,0,0
"AT3G63090",2.10278881869434,2.84123249773114,0.00162528360807619,3.81246962351545e-07,2.47201065821274,0.00081283242751927,"Ubiquitin carboxyl-terminal hydrolase family protein","AT3G63090","AT3G63090_at",NA,NA,1.2,0.72,0.67,1,0.81,1.2,0.055,0.24,9.26856438530509e-07,0.0262736453778813,0.00205126326149528,7.14447637637481e-06,0.000229570410857024,9.22913001128495e-07,0.998342219233687,0.361241512855417,1,0,0,1,0,1,0,0
"AT4G36680",1.97194819312683,2.97146731062484,0.00982251354959065,5.25725742210867e-07,2.47170775187583,0.00491151963766643,"Tetratricopeptide repeat (TPR)-like superfamily protein","AT4G36680","AT4G36680_at",NA,NA,1.3,0.8,0.84,1.2,1.1,1.2,0.22,0.4,2.63330173845559e-07,0.01688969712414,0.000284996985686924,1.79697822629941e-06,1.24705986770812e-05,1.01576603437794e-06,0.998342219233687,0.0216805667874418,1,1,1,1,1,1,0,0
"AT2G35040",2.03166937847234,2.90803428725322,0.0107346254103646,3.19158248939671e-06,2.46985183286278,0.00536890849642701,"AICARFT/IMPCHase bienzyme family protein","AT2G35040","AT2G35040_at",NA,NA,1,0.22,0.78,0.98,0.57,0.76,0.044,0.27,3.12209843220804e-07,0.296575166213745,7.69288769392299e-05,1.10141994545973e-06,0.000469595054682215,7.64625845896024e-06,0.998342219233687,0.0697700556236188,1,0,0,1,0,0,0,0
"AT2G16780",2.08053331696038,2.85855367699353,0.0364250666744586,0.000214884743346078,2.46954349697696,0.0183199757089023,"Transducin family protein / WD-40 repeat family protein","AT2G16780","AT2G16780_at","MSI02 MSI2 NFC02 NFC2","Encodes a WD-40 repeat protein similar to yeast MSI1.",1.8,0.42,1.2,1.3,1.1,1.3,0.081,0.31,1.34226635285362e-08,0.064906314303874,1.77120299437533e-05,6.54581198939868e-07,1.07186643711322e-05,4.24828199734911e-07,0.998342219233687,0.132891813673835,1,0,1,1,1,1,0,0
"AT3G25940",2.35128065180076,2.58681635210701,2.10097483431925e-05,2.76578288284438e-07,2.46904850195388,1.06431633157385e-05,"TFIIB zinc-binding protein","AT3G25940","AT3G25940_at",NA,NA,0.96,0.7,0.85,1.1,0.83,0.66,0.11,0.59,8.19606755828903e-08,0.0458089509390776,9.14865196903573e-06,8.70513875146955e-08,3.63686606350933e-06,6.09249660814403e-06,0.998342219233687,0.0202386141177727,1,0,1,1,1,0,0,0
"AT4G26110",2.12495406835812,2.81292775696086,0.00554607268077248,6.18859672313891e-06,2.46894091265949,0.00277613063874781,"nucleosome assembly protein1;1","AT4G26110","AT4G26110_at","ATNAP1;1 NAP1;1","Encodes a member of a small gene family of proteins with similarity to nucleosome assembly proteins.May function in nucleotide excision repair. Loss of function mutations have no obvious visible phenotypes but do seem to affect transcription of NER related genes.",0.97,0.45,0.68,0.97,0.64,1.2,0.21,0.46,1.24622171549335e-07,0.0366793781953053,9.97787250418359e-05,4.12115895895053e-07,6.90209172636833e-05,1.92415790566314e-08,0.998342219233687,0.0212100574521996,1,0,0,1,0,1,0,0
"AT5G66540",2.1280080763338,2.80972407511242,0.000229773134642983,7.31177830316884e-09,2.46886607572311,0.000114890223210643,"K14559 - U3 small nucleolar RNA-associated protein MPP10 (MPP10)  (1 of 1)","AT5G66540","AT5G66540_at",NA,NA,0.87,0.48,0.57,0.98,0.64,0.83,0.14,0.45,2.11928216409633e-05,0.0297447309004345,0.00605798448663949,1.26488394145654e-05,0.00131012856709426,3.76815851973039e-05,0.998342219233687,0.00837053058749484,1,0,0,1,0,1,0,0
"AT3G03950",2.67960927414747,2.24895423944643,3.23287593532252e-06,8.83315572100976e-05,2.46428175679695,4.57822165727101e-05,"evolutionarily conserved C-terminal region 1","AT3G03950","AT3G03950_at","ECT1","Physically interacts with CIPK1. Located in the nucleus.",1.3,0.46,0.76,0.81,0.72,1.7,-0.052,0.39,3.88401971339226e-06,0.0240156549993002,0.00540682066230422,0.000821782976049779,0.00385538807223765,2.65484682457939e-07,0.998342219233687,0.0289665251995332,1,0,0,1,0,1,0,0
"AT5G60030",1.95312074921105,2.96265376581627,0.0397003274106246,2.84501248175095e-05,2.45788725751366,0.0198643887677211,NA,"AT5G60030","AT5G60030_at",NA,NA,1.1,0.44,0.9,1.3,0.99,1.2,0.26,0.43,2.130877520626e-05,0.0568362986610669,0.00122285904060449,9.60214309879357e-06,0.000273146260949593,1.14146511006724e-05,0.998342219233687,0.14403116068082,1,0,1,1,1,1,0,0
"AT2G18330",2.02925699336946,2.88274081747396,0.00918774450840642,2.76599147291703e-06,2.45599890542171,0.00459525524993967,"AAA-type ATPase family protein","AT2G18330","AT2G18330_at",NA,NA,0.87,0.27,0.64,0.73,0.52,0.65,0.047,0.28,8.54535300698189e-07,0.253677277805914,0.000292040999508256,1.22778861128515e-05,0.000620506677925599,2.37509596545403e-05,0.998342219233687,0.0615567763860458,1,0,0,0,0,0,0,0
"AT5G57120",2.12621948232509,2.77667085542974,0.0055335193614143,9.07122118393809e-06,2.45144516887741,0.00277129529129912,"PTHR23216 - NUCLEOLAR AND COILED-BODY PHOSPHOPROTEIN 1 (1 of 1)","AT5G57120","AT5G57120_at",NA,NA,0.7,0.22,0.64,0.88,0.6,0.69,0.3,0.52,6.14723579453381e-06,0.145338787894303,0.000222602031515547,1.44622138586339e-06,0.000164535863347065,8.3181934695127e-06,0.869268740260624,0.0118746456455144,0,0,0,1,0,0,0,0
"AT1G13160",1.93647692847626,2.96457394960329,0.0262118931082079,5.67902742593922e-06,2.45052543903978,0.0131087860678169,"ARM repeat superfamily protein","AT1G13160","AT1G13160_at",NA,NA,0.78,0.46,0.85,1.1,0.78,0.71,0.091,0.35,0.000164503292098039,0.0529542852712561,0.000716911874826353,1.24446994584362e-05,0.000621197904282686,0.000462696327841394,0.998342219233687,0.0373059349852824,0,0,1,1,0,0,0,0
"AT4G24830",1.99773390348927,2.89998029049384,0.0244049028578886,1.93377098460863e-05,2.44885709699156,0.0122121202838673,"arginosuccinate synthase family","AT4G24830","AT4G24830_at",NA,NA,1.1,0.56,0.79,0.98,0.68,0.8,0.048,0.43,8.38977989597759e-08,0.020554150892274,4.27420121953486e-05,7.37088417384701e-07,6.71003223998832e-05,2.46056750819234e-06,0.998342219233687,0.0112568977938729,1,0,0,1,0,0,0,0
"AT1G10270",2.3414430790292,2.55547329047117,0.0008247618430631,4.06566830768162e-05,2.44845818475018,0.000432709263069958,"glutamine-rich protein 23","AT1G10270","AT1G10270_at","GRP23",NA,1.1,0.7,0.68,1,0.82,0.98,0.046,0.36,1.34505437070834e-06,0.0216583778600843,0.00154039916421985,8.80599491409135e-06,0.000160453036667675,5.99004748006559e-06,0.998342219233687,0.0459147490314495,1,0,0,1,1,1,0,0
"AT1G49540",2.07129876892029,2.82160011263437,0.00818177992118929,7.15485533273856e-06,2.44644944077733,0.00409446738826101,"elongator protein 2","AT1G49540","AT1G49540_at","AtELP2 ELP2",NA,0.68,0.53,0.57,0.81,0.58,0.69,0.083,0.42,3.63290637796025e-05,0.0293584108698389,0.00156410317669973,1.25603587919425e-05,0.000643005350013891,3.58036153047011e-05,0.998342219233687,0.0158220428621119,0,0,0,1,0,0,0,0
"AT5G67630",2.23187992203126,2.6580073560626,0.000133172785416618,2.00287217020732e-07,2.44494363904693,6.66865363168193e-05,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT5G67630","AT5G67630_at",NA,NA,1.2,0.5,0.85,0.98,0.82,0.9,0.16,0.56,2.68229324549615e-07,0.0164993726113094,0.000166871250363477,6.06443988827873e-06,0.000101050407339889,8.48902906644146e-06,0.998342219233687,0.00866523646501138,1,0,1,1,1,1,0,0
"AT5G42540",1.97770600314111,2.90733259554795,0.0186379500324479,6.40495689326093e-06,2.44251929934453,0.00932217749467057,"exoribonuclease 2","AT5G42540","AT5G42540_at","AtXRN2 XRN2","Encodes a protein with similarity to yeast 5'-3'exonucleases and can functionally complement the yeast mutations. In Arabidopsis XRN2 acts as a suppressor of posttranscriptional gene silencing.",0.82,0.27,0.65,0.91,0.65,0.88,0.22,0.53,4.99628176453067e-05,0.18172847624352,0.00323161776922355,3.539515050897e-05,0.00151057686925102,3.10220773807372e-05,0.998342219233687,0.0414319439432635,1,0,0,1,0,1,0,0
"AT4G34760",1.44811682642104,3.43488073378059,0.0380366485833408,1.59061109620507e-12,2.44149878010081,0.0190183242924657,"SAUR-like auxin-responsive protein family ","AT4G34760","AT4G34760_at",NA,NA,-1.7,-0.81,-1.1,-1.3,-1.1,-1.5,0.058,0.18,2.40018010878419e-07,0.0109621384892186,0.000320433914293922,1.40473446135086e-05,0.00013074912252578,1.39010691885833e-06,0.998342219233687,0.505031172904687,-1,-1,-1,-1,-1,-1,0,0
"AT1G13810",2.28938454271831,2.59271793374831,1.36297454170191e-06,3.16208366472423e-09,2.44105123823331,6.83068312683316e-07,"Restriction endonuclease, type II-like superfamily protein","AT1G13810","AT1G13810_at",NA,NA,1.5,0.57,1.2,1.4,1.1,1.5,0.44,0.73,1.38753718460909e-06,0.0118521698686643,0.000297562173101586,8.42272681888661e-06,0.000151980879242026,2.22348676777577e-06,0.998342219233687,0.0268714342472926,1,0,1,1,1,1,0,0
"AT1G71260",1.94226679801409,2.92978223070159,0.0208471831356562,4.49002478423966e-06,2.43602451435784,0.0104258365802202,"WHIRLY 2","AT1G71260","AT1G71260_at","ATWHY2 WHY2","Encodes WHY2, a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to mitochondria and not the nucleus.  WHY2 is a member of the Whirly family proteins present mainly in the plant kingdom performing various activities related to DNA metabolism.  Crystal structure of Solanum tuberosum WHY2, a close homolog of Arabidopsis WHY2, reveal that Whirly proteins bind to single strand DNA to promote accurate repair of DNA double-strand breaks over an error-prone repair pathway.",0.86,0.28,0.57,0.62,0.5,0.56,0.12,0.41,3.20674878861924e-07,0.100375946182273,0.000323783110742366,2.34793483005845e-05,0.000393408486237551,3.69396814805916e-05,0.998342219233687,0.0502702294427633,1,0,0,0,0,0,0,0
"AT1G53460",2.04576215871544,2.80998768903033,0.0088998588572386,7.47850635840601e-06,2.42787492387288,0.0044536686817985,"PTHR23111//PTHR23111:SF24 - ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 1)","AT1G53460","AT1G53460_at",NA,NA,0.9,0.42,0.73,0.89,0.66,0.83,-0.035,0.44,7.33275291441544e-06,0.038363015183047,0.000663283625095745,1.80277004291171e-05,0.000602478166810956,2.18054149186524e-05,0.998342219233687,0.0871832804455767,1,0,0,1,0,1,0,0
"AT1G60770",1.79080665524665,3.05906035646204,0.0230570330166013,7.09458754701216e-08,2.42493350585435,0.0115285519812384,"Tetratricopeptide repeat (TPR)-like superfamily protein","AT1G60770","AT1G60770_at",NA,NA,1.2,0.5,0.93,1,0.85,1.1,0.095,0.27,7.58592376666543e-08,0.0190081276352701,3.29527394379523e-05,1.34096868387449e-06,3.09928103619145e-05,3.19239943434182e-07,0.998342219233687,0.0408441772641514,1,0,1,1,1,1,0,0
"AT5G11780",2.5799460848337,2.26845572726472,0.000966627508178502,0.00255269051137071,2.42420090604921,0.00175965900977461,NA,"AT5G11780","AT5G11780_at",NA,NA,1.6,0.36,0.47,0.74,0.66,1.8,-0.014,0.19,1.28678747702537e-05,0.183334968101845,0.194013861068979,0.0148366926656109,0.0393435492757019,5.2062240352618e-06,0.998342219233687,0.384762545312257,1,0,0,0,0,1,0,0
"AT5G47630",1.86721920030414,2.97360923759196,0.0225470374245378,1.36451321958993e-06,2.42041421894805,0.0112742009688787,"mitochondrial acyl carrier protein 3","AT5G47630","AT5G47630_at","mtACP3","Encodes a member of the mitochondrial acyl carrier protein (ACP) family.  Its role is currently obscure as it is weakly expressed and has not yet been identified by mitochondrial proteome analysis.",1.1,0.35,0.71,1.1,0.62,1.2,0.089,0.32,1.31801865206898e-05,0.191004587578689,0.00614739267364032,4.15366424342594e-05,0.0073975794120449,8.26474056559953e-06,0.998342219233687,0.293137749853314,1,0,0,1,0,1,0,0
"AT1G15420",2.30478021545118,2.52721706879336,0.000148187110276099,3.49270656821551e-06,2.41599864212227,7.58399084221572e-05,"K14546 - U3 small nucleolar RNA-associated protein 5 (UTP5, WDR43)  (1 of 2)","AT1G15420","AT1G15420_at",NA,NA,0.96,0.65,0.75,1,0.8,0.95,0.17,0.62,1.42859676141485e-07,0.0371996995923569,4.27420121953486e-05,3.16069659859057e-07,9.24285731863369e-06,2.43671571902023e-07,0.998342219233687,0.00504916847368373,1,0,0,1,0,1,0,0
"AT4G29540",1.73361481230629,3.09081812826283,0.0381071832006806,4.3373108650908e-07,2.41221647028456,0.0190538084658836,"bacterial transferase hexapeptide repeat-containing protein","AT4G29540","AT4G29540_at","AtLpxA LpxA",NA,0.72,0.064,0.42,0.6,0.54,0.92,0.037,0.062,1.15482491218032e-05,0.830798167036432,0.00985596215433239,0.000136046530060358,0.000710353528084283,1.08998575077398e-06,0.998342219233687,0.788037720962907,0,0,0,0,0,1,0,0
"AT1G55040",2.33667783934774,2.48566621098996,9.75679739916443e-06,3.55942909538238e-07,2.41117202516885,5.05637015435133e-06,"zinc finger (Ran-binding) family protein","AT1G55040","AT1G55040_at",NA,NA,0.86,0.4,0.43,0.55,0.56,0.81,0.001,0.29,6.84979413786035e-06,0.0482897215580023,0.0169739089613753,0.000888944357148823,0.00153339217415159,1.50531034164388e-05,0.998971331426563,0.0778359033090456,1,0,0,0,0,1,0,0
"AT1G20300",2.35105988576455,2.4570277076882,0.00498224947193326,0.00099003811700308,2.40404379672638,0.00298614379446817,"Pentatricopeptide repeat (PPR) superfamily protein","AT1G20300","AT1G20300_at",NA,NA,0.77,0.44,0.48,0.84,0.35,0.89,0.033,0.34,1.71427388854851e-06,0.0806390277441442,0.0017367286453007,1.79443049162016e-06,0.00687494100474962,4.40867349605145e-07,0.998342219233687,0.0642447542594616,0,0,0,1,0,1,0,0
"AT3G06790",2.05761584670192,2.74998082444136,0.000944026326108547,1.01850210973397e-07,2.40379833557164,0.00047206408815976,"plastid developmental protein DAG, putative","AT3G06790","AT3G06790_at","MORF3",NA,0.87,0.35,0.52,0.67,0.48,0.67,0.092,0.35,4.99398165843715e-07,0.0618722723536168,0.000984842723588742,1.73739858994652e-05,0.000858241447107756,1.04430429597363e-05,0.998342219233687,0.0768986030859159,1,0,0,0,0,0,0,0
"AT5G63420",2.36962951334858,2.42967550007042,0.000556519213996876,0.000103919367914705,2.3996525067095,0.00033021929095579,"RNA-metabolising metallo-beta-lactamase family protein","AT5G63420","AT5G63420_at","emb2746",NA,0.56,0.42,0.47,0.93,0.62,0.61,0.092,0.63,0.00587131011007425,0.0298033049657984,0.0558823810200914,0.000155607321235423,0.00754210957934493,0.00337766199885937,0.998342219233687,0.00853536463614888,0,0,0,1,0,0,0,0
"AT4G02820",1.96797905369777,2.83037208591142,0.00990498406089754,2.42101269666339e-06,2.3991755698046,0.0049537025367971,"Pentatricopeptide repeat (PPR) superfamily protein","AT4G02820","AT4G02820_at",NA,NA,1.2,0.36,0.88,1,0.64,1.1,0.26,0.4,1.89466419564652e-08,0.100663294478293,1.01437615581878e-05,2.19216455136294e-07,7.03503624782975e-05,5.19144261272019e-08,0.998342219233687,0.0727554264433804,1,0,1,1,0,1,0,0
"AT1G30880",1.84379206728682,2.94971647391158,0.0496418583526895,1.22178609196076e-05,2.3967542705992,0.0248270381068046,NA,"AT1G30880","AT1G30880_at",NA,NA,1.1,0.49,0.76,0.99,0.72,0.95,0.082,0.4,8.38252471348447e-09,0.0190081276352701,1.53400090524067e-05,1.19109209237549e-07,9.2963146573732e-06,7.63297081919437e-08,0.998342219233687,0.13886903857217,1,0,0,1,0,1,0,0
