"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT5G12890",-3.77824981524491,-3.72023903699358,8.3755140659005e-06,3.35870088827986e-06,-3.74924442611925,5.86710747709018e-06,"UDP-Glycosyltransferase superfamily protein"
"AT3G06370",-2.98934218409576,-4.5096338224868,1.8842339079082e-05,2.37044281630057e-14,-3.74948800329128,9.42116955139322e-06,"sodium hydrogen exchanger 4"
"AT3G16250",-4.26953140017968,-3.23842720445964,3.45055175801068e-05,0.00172408248957409,-3.75397930231966,0.000879294003577096,"NDH-dependent cyclic electron flow 1"
"AT4G36540",-3.63277364226051,-3.88201398131038,0.00458382638302555,0.000645898668060631,-3.75739381178545,0.00261486252554309,"BR enhanced expression 2"
"AT5G53830",-2.95834224189786,-4.56164981518564,0.0015298320225245,1.67744623554395e-09,-3.75999602854175,0.000764916849985369,"VQ motif-containing protein"
"AT1G02460",-3.38710427605164,-4.13443217275769,9.76898684476532e-05,8.27160634782675e-08,-3.76076822440466,4.88862922555657e-05,"Pectin lyase-like superfamily protein"
"AT2G21830",-3.94563181517931,-3.58635722276518,2.67931633524197e-09,2.56378333584526e-08,-3.76599451897225,1.41585748468473e-08,"Cysteine/Histidine-rich C1 domain family protein"
"AT4G25640",-2.6613956514044,-4.87425704596423,0.0021587221752097,8.96421100488992e-13,-3.76782634868431,0.00107936108805306,"detoxifying efflux carrier 35"
"AT3G47960",-3.33532709233022,-4.20656542661155,0.000100157242547958,2.59906823124753e-08,-3.77094625947088,5.00916166151353e-05,"Major facilitator superfamily protein"
"AT1G05260",-4.06629209796397,-3.4767014978792,0.000127307717149548,0.000641293767968855,-3.77149679792159,0.000384300742559201,"Peroxidase superfamily protein"
"AT2G46740",-3.82648979155235,-3.72102020778443,1.78650151505494e-10,9.17864353902942e-11,-3.77375499966839,1.35218293447894e-10,"D-arabinono-1,4-lactone oxidase family protein"
"AT4G37970",-3.67716866765614,-3.87039129257247,0.0019108782089864,0.00027624442087435,-3.7737799801143,0.00109356131493037,"cinnamyl alcohol dehydrogenase 6"
"AT1G05100",-3.38424335042344,-4.16438917692224,5.75069812615271e-09,1.8180532779492e-15,-3.77431626367284,2.875349972103e-09,"mitogen-activated protein kinase kinase kinase 18"
"AT3G07425",-4.28702079802028,-3.267794496156,1.58091737875396e-06,0.000289847386682463,-3.77740764708814,0.000145714152030608,NA
"AT2G20562",-3.61732839664079,-3.93902219276546,3.79465589046308e-13,2.61700942707342e-17,-3.77817529470312,1.89745879570289e-13,NA
"AT5G03510",-3.73926485550562,-3.82412404107081,4.71884699837259e-09,2.50006936221474e-10,-3.78169444828821,2.48442696729703e-09,"C2H2-type zinc finger family protein"
"AT4G17480",-3.55147307573184,-4.01561121381306,0.00293327834984747,0.000125831958285674,-3.78354214477245,0.00152955515406657,"alpha/beta-Hydrolases superfamily protein"
"AT2G22905",-3.79059718296442,-3.77941249970031,0.000699108526234782,0.000243386335098376,-3.78500484133236,0.000471247430666579,"Expressed protein"
"AT4G22217",-4.96021257471188,-2.61479855467569,2.07728037077414e-05,0.0491859435360079,-3.78750556469378,0.0246033581698578,"Arabidopsis defensin-like protein"
"AT3G10080",-3.87809574529534,-3.69883429275927,5.99407658367357e-05,4.55837116932198e-05,-3.7884650190273,5.27622387649778e-05,"RmlC-like cupins superfamily protein"
"AT1G02340",-3.18970004442125,-4.39714056414471,0.00732234326999605,8.31390327933571e-06,-3.79342030428298,0.0036653285866377,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"
"AT4G26690",-2.95620695334546,-4.63592927491424,6.85551535106574e-07,6.20995514103361e-20,-3.79606811412985,3.42775767553318e-07,"PLC-like phosphodiesterase family protein"
"AT5G04860",-2.70494130038582,-4.88816325369934,0.000645265301319191,1.0860473821044e-14,-3.79655227704258,0.000322632650665026,"PF10358 - N-terminal C2 in EEIG1 and EHBP1 proteins (NT-C2)  (1 of 12)"
"AT4G15800",-3.59695619616407,-4.00142276436754,5.83200027330374e-09,2.86443819588813e-12,-3.79918948026581,2.91743235574981e-09,"ralf-like 33"
"AT1G03950",-2.33893069352569,-5.26634727713501,0.000839822317301946,2.52354464883215e-24,-3.80263898533035,0.000419911158650973,"vacuolar protein sorting-associated protein 2.3"
"AT1G65960",-3.15792344928358,-4.45172107200818,9.93010711071111e-07,2.77816274911395e-15,-3.80482226064588,4.96505356924637e-07,"glutamate decarboxylase 2"
"AT1G24140",-2.44719433438713,-5.16396695787885,0.0195024398693882,7.06354402150381e-12,-3.80558064613299,0.00975121993822586,"Matrixin family protein"
"AT2G15360",-3.35763289243086,-4.25770474374728,3.00680154997045e-06,2.92216302489472e-11,-3.80766881808907,1.50341538580035e-06,NA
"AT1G56660",-3.13532963649213,-4.49000125544912,8.50808455929796e-16,2.55140053467032e-39,-3.81266544597063,4.25404227964898e-16,NA
"AT2G16380",-2.77519343100445,-4.85477383508335,3.32450058255298e-05,2.25692196125674e-19,-3.8149836330439,1.6622502912765e-05,"Sec14p-like phosphatidylinositol transfer family protein"
"AT3G52900",-3.07832819382913,-4.56259778026094,0.000684855678725825,1.88693028640988e-09,-3.82046298704504,0.000342428782828056,"Family of unknown function (DUF662) "
"AT5G01100",-2.13933007292231,-5.50581916102748,0.0267085135395172,4.29133044715321e-17,-3.8225746169749,0.0133542567697586,"O-fucosyltransferase family protein"
"AT5G62720",-2.31109156178627,-5.33696961749038,0.0402526833204626,1.42122647638342e-11,-3.82403058963832,0.0201263416673374,"Integral membrane HPP family protein"
"AT3G49110",-2.29343514871464,-5.35489440407874,0.00611018419095988,1.07223161077207e-18,-3.82416477639669,0.00305509209547994,"peroxidase CA"
"AT5G66440",-3.93909582267312,-3.71025021137819,1.80153725723327e-07,2.93497776233812e-07,-3.82467301702566,2.3682575097857e-07,NA
"AT3G59370",-4.44830084116456,-3.20845184720756,2.05477667012407e-07,0.00022157563745947,-3.82837634418606,0.000110890557563241,"Vacuolar calcium-binding protein-related"
"AT5G43770",-3.43179318370438,-4.23199794596061,0.00301263369126868,2.15866685684701e-05,-3.83189556483249,0.00151711017991857,"proline-rich family protein"
"AT5G57620",-3.40873565324494,-4.26433077641609,0.00269701430046523,1.29132047026764e-05,-3.83653321483051,0.00135496375258395,"myb domain protein 36"
"AT5G46610",-4.32895121871605,-3.34472066522592,1.14120219005815e-06,0.000195167923183003,-3.83683594197099,9.81545626865308e-05,"Aluminium activated malate transporter family protein"
"AT5G23870",-3.00979249365656,-4.66853141077619,9.4176711046362e-05,4.92712780203569e-13,-3.83916195221638,4.70883557695374e-05,"Pectinacetylesterase family protein"
"AT5G03380",-2.55840645298264,-5.12760581579689,0.00125722535377694,6.16856078304125e-17,-3.84300613438977,0.000628612676888499,"Heavy metal transport/detoxification superfamily protein "
"AT1G05320",-3.41387662987624,-4.29172235426455,8.28176189161349e-11,1.63076573422757e-19,-3.8527994920704,4.14088095396057e-11,"KOG0978 - E3 ubiquitin ligase involved in syntaxin degradation (1 of 13)"
"AT3G21230",-2.61698907554694,-5.08959256696869,0.00770772962905276,1.17869241805656e-11,-3.85329082125781,0.00385386482041984,"4-coumarate:CoA ligase 5"
"AT5G57887",-2.51231685625654,-5.19617463648466,0.00698263040435437,1.03361836319479e-13,-3.8542457463706,0.00349131520222887,NA
"AT2G17710",-2.16813777803904,-5.54640526242609,0.018123086118602,2.12396839264764e-18,-3.85727152023256,0.00906154305930101,NA
"AT1G30100",-2.81853644785821,-4.90369812358875,0.0245047528978008,2.28844438380361e-07,-3.86111728572348,0.0122524908711196,"nine-cis-epoxycarotenoid dioxygenase 5"
"AT3G60490",-3.09031175669425,-4.63783305066413,0.00816691780607342,9.65605660848279e-07,-3.86407240367919,0.00408394170586713,"Integrase-type DNA-binding superfamily protein"
"AT3G19310",-3.55959509921785,-4.17525408177486,0.000546029507627948,4.3760833883947e-06,-3.86742459049635,0.000275202795508172,"PLC-like phosphodiesterases superfamily protein"
"AT3G27170",-3.32566292558736,-4.42428788965951,2.07813328991936e-05,1.14445343857662e-10,-3.87497540762343,1.03907236722688e-05,"chloride channel B"
"AT4G05100",-2.72356630874421,-5.03064810682892,0.0100335426533966,7.64614654660426e-10,-3.87710720778656,0.00501677170900562,"myb domain protein 74"
"AT3G25600",-3.38647339560604,-4.37197043837913,2.32760558135661e-08,7.60974507715954e-16,-3.87922191699258,1.16380282872703e-08,"Calcium-binding EF-hand family protein"
"AT4G25070",-2.92496128031505,-4.84129349066046,2.53626406490824e-13,3.0746563502128e-46,-3.88312738548775,1.26813203245412e-13,"PTHR31762:SF4 - EXPRESSED PROTEIN (1 of 3)"
"AT4G04745",-3.21801885326264,-4.55127363669008,3.64131939841602e-05,1.22169027751046e-11,-3.88464624497636,1.82066031005315e-05,NA
"AT3G06420",-2.66960340617338,-5.10703633055756,0.000448201859714345,2.00590274977909e-17,-3.88831986836547,0.000224100929857183,"Ubiquitin-like superfamily protein"
"AT3G32980",-2.67288717670088,-5.10689558302078,0.000812705493298485,4.98457845503081e-16,-3.88989137986083,0.000406352746649492,"Peroxidase superfamily protein"
"AT1G63930",-3.05169642676412,-4.73103146845488,3.92880200960666e-05,3.46459934369885e-14,-3.8913639476095,1.96440100653563e-05,"from the Czech 'roh' meaning 'corner'"
"AT3G21240",-2.76427009337585,-5.02615618623627,0.00952944301885897,1.46923945333473e-09,-3.89521313980606,0.00476472224404921,"4-coumarate:CoA ligase 2"
"AT1G69080",-3.69215933809796,-4.10223143841389,9.11010384732648e-06,7.41470586278472e-08,-3.89719538825592,4.59212545297717e-06,"Adenine nucleotide alpha hydrolases-like superfamily protein"
"AT3G51860",-2.44810380006523,-5.34761703594934,0.0402526833204626,3.92598818961721e-10,-3.89786041800729,0.0201263418565307,"cation exchanger 3"
"AT3G50120",-5.00615518892956,-2.79216680240654,1.35182159873137e-07,0.00797409962069833,-3.89916099566805,0.0039871174014291,"Plant protein of unknown function (DUF247)"
"AT4G34610",-2.88741290852407,-4.91548114137806,0.00165564424093637,2.73893457824001e-11,-3.90144702495106,0.000827822134162857,"BEL1-like homeodomain 6"
"AT5G42930",-3.30282792126861,-4.50765383811487,0.000210040188570018,4.43792604011973e-09,-3.90524087969174,0.000105022313248029,"alpha/beta-Hydrolases superfamily protein"
"AT4G23410",-3.22111720113766,-4.58956096554602,0.000501088441806637,4.45934883234875e-09,-3.90533908334184,0.000250546450577735,"tetraspanin5"
"AT2G29750",-3.49835696123003,-4.3138233855584,1.73417434477973e-05,3.14706453835104e-09,-3.90609017339421,8.67244525616782e-06,"UDP-glucosyl transferase 71C1"
"AT3G29240",-2.20812275612557,-5.61094433897368,0.0181592964640669,3.1502718650606e-18,-3.90953354754962,0.00907964823203345,"Protein of unknown function (DUF179)"
"AT5G05440",-3.17759233498613,-4.64314941219297,0.0006029902312047,2.87685578184332e-09,-3.91037087358955,0.000301496554030241,"Polyketide cyclase/dehydrase and lipid transport superfamily protein"
"AT3G06750",-3.70464930466447,-4.12333293322834,9.04612604100558e-07,3.05785578007683e-09,-3.91399111894641,4.53835229940318e-07,"hydroxyproline-rich glycoprotein family protein"
"AT4G02075",-3.10764229215859,-4.73341524500386,0.00702792538411104,4.83476388542612e-07,-3.92052876858123,0.00351420443024979,"RING/FYVE/PHD zinc finger superfamily protein"
"AT5G21120",-3.12782185831375,-4.72121865017064,0.000630703875595582,5.60382603416224e-10,-3.92452025424219,0.000315352217989093,"ETHYLENE-INSENSITIVE3-like 2"
"AT1G47128",-3.05091090315598,-4.80462918386895,5.70314041765268e-08,2.09175035185108e-23,-3.92777004351246,2.85157020882634e-08,"Granulin repeat cysteine protease family protein"
"AT2G18196",-1.91403734140375,-5.94889920284891,0.0422168706584143,3.34762746370671e-25,-3.93146827212633,0.0211084353292071,"Heavy metal transport/detoxification superfamily protein "
"AT4G37520",-3.92069042628091,-3.95352614168209,9.10297553035854e-08,1.21579825628736e-08,-3.9371082839815,5.15938689332295e-08,"Peroxidase superfamily protein"
"AT3G10470",-4.44420601059258,-3.43136677846642,3.171507799306e-12,1.5386588775421e-07,-3.9377863945295,7.69345296310047e-08,"C2H2-type zinc finger family protein"
"AT5G38710",-2.70684332645008,-5.17138798661195,0.0270048613862185,9.65801764792115e-09,-3.93911565653102,0.0135024355221181,"Methylenetetrahydrofolate reductase family protein"
"AT4G25940",-2.4662790767569,-5.41852105368206,0.049385758249319,1.10314614178969e-09,-3.94240006521948,0.0246928796762326,"ENTH/ANTH/VHS superfamily protein"
"AT1G33260",-2.3372673048157,-5.56181912062545,0.0132656715758004,7.79020750030445e-17,-3.94954321272057,0.00663283578790023,"Protein kinase superfamily protein"
"AT3G18773",-4.24563446593785,-3.65562543530376,2.20769375190195e-07,5.04811710094742e-06,-3.95062995062081,2.63444323806881e-06,"RING/U-box superfamily protein"
"AT4G33960",-2.55075987778619,-5.3561827806994,0.0270990398993487,1.73087463480811e-10,-3.9534713292428,0.0135495200362181,NA
"AT2G46750",-3.70755803675256,-4.19999725406408,1.62253700497266e-09,1.33841478662621e-13,-3.95377764540832,8.11335423225663e-10,"D-arabinono-1,4-lactone oxidase family protein"
"AT1G72520",-3.48021256292473,-4.43028812668953,0.00196975361667304,4.50184650795105e-06,-3.95525034480713,0.000987127731590494,"PLAT/LH2 domain-containing lipoxygenase family protein"
"AT4G12330",-2.82943543167467,-5.08366851787991,7.71235251246529e-07,4.42369757906698e-27,-3.95655197477729,3.85617625623264e-07,"cytochrome P450, family 706, subfamily A, polypeptide 7"
"AT1G78390",-4.35838571497655,-3.56887920774348,4.21757066937742e-07,2.69124973972185e-05,-3.96363246136002,1.36671272320781e-05,"nine-cis-epoxycarotenoid dioxygenase 9"
"AT3G14920",-3.27443814771944,-4.65481299311252,8.98315192392671e-08,3.80505892402422e-18,-3.96462557041598,4.49157596215361e-08,"Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A protein"
"AT5G06730",-3.71480086350368,-4.21576157318631,0.00100438164719748,2.6116550031686e-05,-3.965281218345,0.000515249098614584,"Peroxidase superfamily protein"
"AT1G58007",-3.59076961614682,-4.34934072162658,0.0045517403620131,6.41169746829611e-05,-3.9700551688867,0.00230792866834803,NA
"AT4G33330",-2.60742608571413,-5.33618717531823,0.0484316665937777,2.70865607495199e-08,-3.97180663051618,0.0242158468401692,"plant glycogenin-like starch initiation protein 3"
"AT1G21550",-4.01214188057364,-3.93495086981299,0.0436323298849228,0.0271133299126836,-3.97354637519331,0.0353728298988032,"Calcium-binding EF-hand family protein"
"AT2G35860",-3.31598016345637,-4.64135593682811,1.97546721617198e-06,2.89229949929488e-14,-3.97866805014224,9.87733622547487e-07,"FASCICLIN-like arabinogalactan protein 16 precursor"
"AT4G19520",-3.63455487149371,-4.34292917782438,6.37198793609857e-07,5.29264854739305e-11,-3.98874202465904,3.18625860047666e-07,"disease resistance protein (TIR-NBS-LRR class) family"
"AT5G13990",-3.84026092669706,-4.13821961329639,1.63800291624982e-12,4.65338951042821e-16,-3.98924026999673,8.19234127600431e-13,"exocyst subunit exo70 family protein C2"
"AT5G67090",-3.69520344907395,-4.28573399070222,0.000424540167548872,4.2850300007504e-06,-3.99046871988809,0.000214412598774811,"Subtilisin-like serine endopeptidase family protein"
"AT1G52030",-3.69018158752529,-4.29113882804311,0.0116744989706117,0.00063289449013084,-3.9906602077842,0.00615369673037127,"myrosinase-binding protein 2"
"AT3G49120",-2.33491978856177,-5.64795002003129,0.00317508114444067,1.62178185436307e-22,-3.99143490429653,0.00158754057222033,"peroxidase CB"
"AT4G00070",-3.93030669716287,-4.05963952464302,3.94118375582746e-11,5.03749685981442e-13,-3.99497311090295,1.9957793622128e-11,"RING/U-box superfamily protein"
"AT1G49030",-4.98428626359256,-3.00933191270811,3.24860373060287e-05,0.0192610747979156,-3.99680908815033,0.00964678041761081,"PLAC8 family protein"
"AT5G40210",-4.06240018939469,-3.93218865240062,1.16383819725482e-09,8.48106075114314e-10,-3.99729442089765,1.00597213618457e-09,"nodulin MtN21 /EamA-like transporter family protein"
"AT1G79270",-3.25214104752837,-4.74402717071658,7.70129446572601e-07,1.16873697288741e-16,-3.99808410912248,3.85064723344737e-07,"evolutionarily conserved C-terminal region 8"
"AT4G01670",-2.15797851251879,-5.8676689554485,0.0330405874854957,3.6075019984631e-18,-4.01282373398364,0.0165202937427478,NA
"AT3G50130",-4.58082150705451,-3.45748995853016,2.56095929021487e-08,2.95328461418897e-05,-4.01915573279234,1.47792278673959e-05,"Plant protein of unknown function (DUF247)"
"AT1G44100",-3.26863246313749,-4.77397166317679,3.044160860625e-05,1.45510139919281e-12,-4.02130206315714,1.52208050306757e-05,"amino acid permease 5"
"AT1G72150",-4.00828681397458,-4.04179096423366,2.61744102354758e-08,3.11558051091483e-09,-4.02503888910412,1.46449953731953e-08,"PATELLIN 1"
"AT1G72890",-2.971894433405,-5.08198465835916,0.00119803005309774,3.57955907390619e-12,-4.02693954588208,0.00059901502833865,"Disease resistance protein (TIR-NBS class)"
"AT1G79620",-3.7511149423054,-4.31260231978956,7.76404328742309e-07,5.91170201822048e-10,-4.03185863104748,3.88497749472066e-07,"Leucine-rich repeat protein kinase family protein"
"AT5G62100",-3.24327995604556,-4.82300500475095,7.47875415407825e-07,1.30966196561235e-17,-4.03314248039826,3.73937707710461e-07,"BCL-2-associated athanogene 2"
"AT5G01610",-3.07937776367689,-4.99542004906369,2.59000936097572e-08,3.34408111800463e-26,-4.03739890637029,1.29500468048786e-08,"Protein of unknown function, DUF538"
"AT4G17280",-3.68189115371745,-4.40348233313004,1.07786040520036e-05,5.67023539347005e-09,-4.04268674342375,5.39213714369856e-06,"Auxin-responsive family protein"
"AT5G51160",-2.93992842617815,-5.15287793018056,5.99142197049579e-08,6.22326780933797e-31,-4.04640317817936,2.9957109852479e-08,"Ankyrin repeat family protein"
"AT1G52565",-3.63920532351252,-4.45491331724481,5.33439554873575e-06,5.98511313347418e-10,-4.04705932037867,2.66749703002455e-06,NA
"AT1G14170",-3.30540337637462,-4.79101361797287,3.59290748174654e-09,2.06881621967363e-22,-4.04820849717375,1.79645374087337e-09,"RNA-binding KH domain-containing protein"
"AT2G15970",-3.37616723612204,-4.72140031721727,8.01949102991845e-05,1.97877270216983e-10,-4.04878377666966,4.00975540882274e-05,"cold regulated 413 plasma membrane 1"
"AT1G68320",-3.79185827492546,-4.30758800434689,2.4488556876825e-05,1.27132762677503e-07,-4.04972313963618,1.23078448197512e-05,"myb domain protein 62"
"AT3G09010",-2.53991004652875,-5.5661681290673,0.00343751613025171,2.31172944016241e-18,-4.05303908779803,0.00171875806512586,"Protein kinase superfamily protein"
"AT5G04080",-3.18507501550661,-4.9262104612369,2.35386877788575e-05,1.24201908358076e-14,-4.05564273837176,1.17693438956389e-05,"PF12734 - Cysteine-rich TM module stress tolerance (CYSTM)  (1 of 12)"
"AT5G12870",-3.06155078095925,-5.05361435778184,0.00684835258769141,2.57075171853231e-08,-4.05758256937055,0.0034241891476043,"myb domain protein 46"
"AT1G19570",-2.96097856754548,-5.15706130567515,0.00111004869455995,2.17406575420673e-12,-4.05901993661032,0.000555024348367006,"dehydroascorbate reductase"
"AT2G22500",-3.34744869548717,-4.77124573043079,6.29531757808486e-07,4.96921297130983e-16,-4.05934721295898,3.14765879152704e-07,"uncoupling protein 5"
"AT4G12520",-5.22797038825122,-2.89191819086997,1.27082768397453e-05,0.0272254844092121,-4.0599442895606,0.0136190963430259,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"
"AT2G25810",-4.94642897843273,-3.17992589394772,2.89369957793076e-09,0.000246535893743718,-4.06317743619022,0.000123269393721648,"tonoplast intrinsic protein 4;1"
"AT1G61795",-2.8189821476637,-5.30988154610564,0.0108544552817211,5.77481044268201e-10,-4.06443184688467,0.00542722792960109,"PAK-box/P21-Rho-binding family protein"
"AT5G07800",-3.49713101162023,-4.63263443466225,0.0084102662055107,3.135084756773e-05,-4.06488272314124,0.00422080852653921,"Flavin-binding monooxygenase family protein"
"AT1G53830",-4.41818182611582,-3.7152166320953,6.01091063289521e-09,6.70436903223155e-07,-4.06669922910556,3.38223906928025e-07,"pectin methylesterase 2"
"AT3G14260",-2.86184762744029,-5.27297752626665,0.00457889002956313,1.35510343079416e-11,-4.06741257685347,0.00228944502155708,"Protein of unknown function (DUF567)"
"AT2G16790",-3.07826749804348,-5.06001940108618,0.000592579812194436,6.9123859358247e-12,-4.06914344956483,0.000296289909553411,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT3G55990",-2.89675108017341,-5.2499888974424,0.00221527725648882,3.31002232891319e-12,-4.07336998880791,0.00110763862989942,"Plant protein of unknown function (DUF828)"
"AT5G20700",-3.38279192926315,-4.772842524196,5.27313523086668e-07,7.87482558762663e-16,-4.07781722672957,2.63656761937075e-07,"Protein of unknown function (DUF581)"
"AT1G28370",-3.32683613171874,-4.82883269358613,0.00843996665021757,2.9092776779075e-06,-4.07783441265243,0.00422143796394774,"ERF domain protein 11"
"AT3G26510",-3.54732977887105,-4.61182107721247,3.66419357054154e-08,1.27914777011083e-15,-4.07957542804176,1.83209684922816e-08,"Octicosapeptide/Phox/Bem1p family protein"
"AT5G38610",-3.05907968483125,-5.12108470143041,0.00238288692507502,3.49762767735458e-10,-4.09008219313083,0.00119144363741889,"Plant invertase/pectin methylesterase inhibitor superfamily protein"
"AT1G27200",-3.77914528368016,-4.40729599572095,4.94560904006812e-09,1.20654853908478e-13,-4.09322063970055,2.47286484746101e-09,"Domain of unknown function (DUF23)"
"AT3G26210",-2.3361447465792,-5.85113067390529,0.00298211338297148,3.81372736079569e-26,-4.09363771024224,0.00149105669148574,"cytochrome P450, family 71, subfamily B, polypeptide 23"
"AT2G01880",-3.44658885475867,-4.75618690952573,2.26743174740015e-18,5.77233384252792e-42,-4.1013878821422,1.13371587370007e-18,"purple acid phosphatase 7"
"AT4G11180",-4.3594012518892,-3.84704201758671,1.86243171235921e-05,8.06047557556271e-05,-4.10322163473795,4.96145364396096e-05,"Disease resistance-responsive (dirigent-like protein) family protein"
"AT1G70700",-3.34196836379964,-4.87306440611937,0.00626151206640011,1.42763938510818e-06,-4.1075163849595,0.00313146985289261,"TIFY domain/Divergent CCT motif family protein"
"AT3G01513",-3.33928051785676,-4.88256190556187,2.74655034960654e-07,5.67102263857205e-18,-4.11092121170932,1.37327517483163e-07,NA
"AT1G55330",-4.97652249457014,-3.24939708944087,6.99279831152413e-06,0.00451534399290711,-4.11295979200551,0.00226116839560932,"arabinogalactan protein 21"
"AT1G74458",-2.5293672246297,-5.69930827835536,0.000924684741230081,1.41740139376423e-23,-4.11433775149253,0.00046234237061504,NA
"AT1G12950",-2.88821838574933,-5.34742945060033,5.16557640786612e-07,1.91265034917965e-29,-4.11782391817483,2.58278820393306e-07,"root hair specific 2"
"AT4G37760",-2.82422848658602,-5.41524917219351,0.0133264937282394,6.67198263810015e-10,-4.11973882938976,0.00666324719771883,"squalene epoxidase 3"
"AT2G47890",-3.09519125689941,-5.15473436880566,2.76248662818764e-05,7.46362313008167e-17,-4.12496281285253,1.38124331409755e-05,"B-box type zinc finger protein with CCT domain"
"AT1G28600",-2.87045031966416,-5.38774689221181,0.000229429983278449,4.70462838575655e-18,-4.12909860593798,0.000114714991639227,"GDSL-like Lipase/Acylhydrolase superfamily protein"
"AT2G18800",-4.50140172378371,-3.75756344904636,2.3061495841656e-06,5.11038835875265e-05,-4.12948258641503,2.6705016585846e-05,"xyloglucan endotransglucosylase/hydrolase 21"
"AT2G44940",-3.21792920558002,-5.04165526494081,1.45966319760542e-07,3.53917438081428e-22,-4.12979223526042,7.29831598802711e-08,"Integrase-type DNA-binding superfamily protein"
"AT2G39435",-2.62332276385905,-5.63627742834026,0.00111053084768791,6.09211300711632e-20,-4.12980009609966,0.000555265423843955,"Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related"
"AT2G02130",-3.52072541011844,-4.74789308344186,3.73442344517642e-07,1.22776845658311e-14,-4.13430924678015,1.86721178397663e-07,"low-molecular-weight cysteine-rich 68"
"AT4G25620",-3.74967441935717,-4.52102344158623,1.60689022006254e-11,6.23578069525614e-19,-4.1353489304717,8.03445141210173e-12,"hydroxyproline-rich glycoprotein family protein"
"AT5G24230",-3.5125355740837,-4.7601907011291,0.000256107533917412,1.02596109235354e-08,-4.1363631376064,0.000128058896764168,"Lipase class 3-related protein"
"AT5G54050",-3.55603246580289,-4.71750109531865,6.11742625503762e-09,6.18907736784085e-18,-4.13676678056077,3.05871313061335e-09,"Cysteine/Histidine-rich C1 domain family protein"
"AT1G13670",-4.34062870251548,-3.93409866106702,4.5128710262629e-06,1.39218289078344e-05,-4.13736368179125,9.21734996704867e-06,NA
"AT4G18780",-3.31597890514352,-4.96103728764273,1.31697594065291e-05,3.39267713352073e-14,-4.13850809639313,6.58487972022792e-06,"cellulose synthase family protein"
"AT5G01730",-3.24275775884,-5.03527537549163,0.000239627979871811,1.06712980565789e-11,-4.13901656716581,0.000119813995271555,"SCAR family protein 4"
"AT4G05200",-2.45496765830866,-5.83264098078349,0.040384870791013,6.05265361916929e-12,-4.14380431954607,0.0201924353985328,"cysteine-rich RLK (RECEPTOR-like protein kinase) 25"
"AT4G12510",-5.31091530279787,-2.9799077850271,9.71298391459707e-06,0.0220323836618833,-4.14541154391249,0.0110210483228989,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein"
"AT2G43570",-2.45729914329522,-5.8509597337942,0.00517122802998815,2.86115798891025e-20,-4.15412943854471,0.00258561401499407,"chitinase, putative"
"AT3G29630",-3.35813032524635,-4.95101899066709,0.000326507308578566,4.20725067507834e-10,-4.15457465795672,0.000163253864651817,"UDP-Glycosyltransferase superfamily protein"
"AT2G27310",-2.24998578946278,-6.06515723841661,0.0209796273134904,2.24317151775116e-19,-4.1575715139397,0.0104898136567452,"F-box family protein"
"AT2G15390",-3.70463986816358,-4.61239674402215,1.31768747567737e-10,1.30550974172024e-18,-4.15851830609286,6.58843744366232e-11,"fucosyltransferase 4"
"AT3G16690",-3.18877955382524,-5.13221620294187,0.000113027827614736,8.73248359443853e-14,-4.16049787838356,5.65139138510305e-05,"Nodulin MtN3 family protein"
"AT2G05940",-2.34095002443454,-5.98200681721288,0.0289125980429291,1.05308374321262e-15,-4.16147842082371,0.0144562990214651,"Protein kinase superfamily protein"
"AT3G46090",-2.52286179347563,-5.80481040753916,0.0285172492186198,8.05573576791526e-13,-4.1638361005074,0.0142586246097127,"C2H2 and C2HC zinc fingers superfamily protein"
"AT1G65845",-3.31772716406755,-5.01089780630157,4.84480184861489e-14,2.00009242625192e-39,-4.16431248518456,2.42240092430745e-14,NA
"AT5G13150",-3.71626613825651,-4.61457197825259,3.48402705697336e-08,3.96642673932649e-14,-4.16541905825455,1.74201551170005e-08,"exocyst subunit exo70 family protein C1"
"AT1G70800",-3.81539122960291,-4.51612507509285,0.00260504773395738,4.40905815926354e-05,-4.16575815234788,0.00132456915777501,"Calcium-dependent lipid-binding (CaLB domain) family protein"
"AT4G10310",-2.97857104494373,-5.35985981848269,0.0116718044016345,3.85648371646326e-09,-4.16921543171321,0.00583590412905911,"high-affinity K+ transporter 1"
"AT3G50970",-3.06278994554145,-5.27788162853527,0.000136280067450436,1.70251946653701e-15,-4.17033578703836,6.81400337260692e-05,"dehydrin family protein"
"AT3G44820",-3.37797185732276,-4.97505636938129,0.00113153036177549,1.20722860854521e-08,-4.17651411335203,0.000565771217030789,"Phototropic-responsive NPH3 family protein"
"AT4G18050",-3.25141639571983,-5.10999128887952,0.000502169990257415,3.43292294319331e-11,-4.18070384229968,0.000251085012293322,"P-glycoprotein  9"
