"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT5G08420",1.85708133784629,2.48676639225622,0.0185161607282378,5.31467536672424e-05,2.17192386505125,0.00928465374095254,"RNA-binding KH domain-containing protein"
"AT2G14285",1.73978447973393,2.60170433747878,0.00777432496736414,1.65012232155818e-07,2.17074440860636,0.00388724498979815,"Small nuclear ribonucleoprotein family protein"
"AT5G26110",1.85842367615131,2.48086197191221,0.00546997729378438,3.56449906477747e-06,2.16964282403176,0.00273677089642458,"Protein kinase superfamily protein"
"AT1G50840",2.42484009517467,1.91345421395693,3.79908019964784e-05,0.00157159434556825,2.1691471545658,0.000804792573782363,"polymerase gamma 2"
"AT5G47240",2.34313734666841,1.9948793333616,0.00221527725648882,0.00781443750127942,2.169008340015,0.00501485737888412,"nudix hydrolase homolog 8"
"AT5G17490",1.67607745231717,2.6550763720888,0.0224217594229121,1.08373299451864e-06,2.16557691220299,0.0112114215779533,"RGA-like protein 3"
"AT5G37340",1.64543707610675,2.68513959574697,0.0164759652046856,7.1605696717222e-08,2.16528833592686,0.00823801840519118,"ZPR1 zinc-finger domain protein"
"AT5G17710",1.59177836213261,2.73622628111261,0.0434949714952366,3.75655189597948e-07,2.16400232162261,0.0217476735752131,"Co-chaperone GrpE family protein"
"AT1G10230",1.77313396600799,2.55185012153485,0.0109978437294294,2.44126170184063e-06,2.16249204377142,0.00550014249556562,"SKP1-like 18"
"AT1G29465",1.9541250991,2.37070348775404,0.00467401683193243,5.42064826630042e-05,2.16241429342702,0.00236411165729772,NA
"AT1G73230",1.56092614217442,2.76114166654722,0.0283005077734638,1.06698227026817e-08,2.16103390436082,0.0141502592216432,"Nascent polypeptide-associated complex NAC"
"AT3G48150",1.86085259284145,2.45824175319892,0.0041207779682862,3.07114567036035e-06,2.15954717302018,0.00206192455697828,"anaphase-promoting complex subunit 8"
"AT3G01710",2.34290036901886,1.97493785174938,1.28143926400645e-09,4.65093205424543e-07,2.15891911038412,2.33187322344274e-07,"TPX2 (targeting protein for Xklp2) protein family"
"AT5G20600",1.88869442202141,2.42466010987172,0.00263217380422393,2.36310233835408e-06,2.15667726594657,0.00131726845328114,"K14849 - ribosomal RNA-processing protein 1 (RRP1)  (1 of 1)"
"AT5G53890",1.94938376741826,2.36371755704098,0.0173924445563697,0.000439350465155169,2.15655066222962,0.00891589751076246,"phytosylfokine-alpha receptor 2"
"AT2G27590",1.84382279601665,2.46739338349139,0.00980268019876398,1.35720884186732e-05,2.15560808975402,0.00490812614359133,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"AT1G12770",1.95505215802829,2.35545454244198,0.0033308916619481,2.66970212776067e-05,2.15525335023513,0.00167879434161285,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT1G47500",1.75357878477982,2.55577310086245,0.00676716093462743,2.38167054270023e-07,2.15467594282114,0.00338369955084085,"RNA-binding protein 47C'"
"AT5G13680",1.92542780457689,2.38357167491454,0.00170845515401377,3.30825604554166e-06,2.15449973974572,0.000855881705029658,"IKI3 family protein"
"AT2G28330",1.38258435424256,2.92469973877094,0.0230379003179198,3.06466709457412e-12,2.15364204650675,0.0115189501604922,NA
"AT5G15980",1.96109072056699,2.34383310266024,0.00336014709349185,3.005611001381e-05,2.15246191161361,0.00169510160175283,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT3G02220",1.67146152165909,2.63168182431218,0.0495995037683358,1.1933680642194e-05,2.15157167298564,0.024805718724489,"KOG3241 - Uncharacterized conserved protein (1 of 1)"
"AT5G16690",1.91562162583799,2.38448014059961,0.00601384861258226,3.67378131005244e-05,2.1500508832188,0.00302529321284139,"origin recognition complex subunit 3"
"AT3G43210",2.26979279224482,2.0260679548786,4.78350787636443e-05,0.000197699455978595,2.14793037356171,0.00012276726737112,"ATP binding microtubule motor family protein"
"AT5G04360",1.41811035195983,2.87737016553022,0.0320771087801439,6.14856852427768e-10,2.14774025874502,0.0160385546975004,"limit dextrinase"
"AT3G48560",1.55205431169721,2.74232723286642,0.0383249690095565,5.22157956220533e-08,2.14719077228182,0.0191625106126761,"chlorsulfuron/imidazolinone resistant 1"
"AT1G59760",1.88839177825718,2.40576368092722,0.00990084047074773,4.43851585681482e-05,2.1470777295922,0.00497261281465794,"RNA helicase, ATP-dependent, SK12/DOB1 protein"
"AT2G30170",1.90291902081375,2.39103811479762,0.0322910845548756,0.000881804849094867,2.14697856780568,0.0165864447019852,"Protein phosphatase 2C family protein"
"AT5G44040",2.30467859522074,1.98917602945975,7.86573072833006e-11,2.69864842068964e-08,2.14692731234024,1.35325707570899e-08,NA
"AT3G12930",2.16431648330675,2.12846308848233,6.23482157725252e-05,2.86985891168249e-05,2.14638978589454,4.55234024446751e-05,"Lojap-related protein"
"AT1G69526",1.84704302264602,2.44275942812945,0.0208945627613959,9.27508831759898e-05,2.14490122538773,0.010493656822286,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"AT5G18700",1.48786539980571,2.8016466776333,0.0339036991081445,1.725651374392e-09,2.14475603871951,0.0169518504168979,"Protein kinase family protein with ARM repeat domain"
"AT2G39020",1.68297005112876,2.60584494737761,0.0124853968498884,1.72543093165923e-07,2.14440749925319,0.00624278469649077,"Acyl-CoA N-acyltransferases (NAT) superfamily protein"
"AT1G12650",1.57644597374581,2.71142176646892,0.0245851790490891,2.56078692329612e-08,2.14393387010736,0.0122926023284792,"K14795 - ribosomal RNA-processing protein 36 (RRP36)  (1 of 1)"
"AT5G20040",1.64756608781617,2.63801495197383,0.0494237897958131,8.31421364631812e-06,2.142790519895,0.0247160520047297,"isopentenyltransferase 9"
"AT5G12080",2.37060969499427,1.90808603560724,8.62136074112617e-09,7.95184480730974e-06,2.13934786530076,3.98023308402543e-06,"mechanosensitive channel of small conductance-like 10"
"AT1G17650",1.93198184960801,2.34556706620466,0.00876899557098183,0.00014223107537331,2.13877445790633,0.00445561332317757,"glyoxylate reductase 2"
"AT2G39140",1.60549788988327,2.67040134676792,0.029779109134381,4.25663538308217e-07,2.1379496183256,0.0148897673989596,"pseudouridine synthase family protein"
"AT1G11240",1.69686490285567,2.57839332997801,0.00853107602329747,9.6405957177438e-08,2.13762911641684,0.00426558621462732,"K14851 - ribosomal RNA-processing protein 17 (RRP17, NOL12)  (1 of 1)"
"AT5G61370",2.10945102618394,2.16419272755312,1.2286247946073e-07,1.87973056368539e-08,2.13682187686853,7.0829892548792e-08,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT5G06110",1.82495612129494,2.44782615639638,0.0107380921535551,1.31103396701595e-05,2.13639113884566,0.00537560124661264,"DnaJ domain ;Myb-like DNA-binding domain"
"AT5G18570",1.93051433903101,2.34132755659622,5.56101938698706e-06,7.8792375823033e-10,2.13592094781362,2.78090365537265e-06,"GTP1/OBG family protein"
"AT3G04340",1.61610947146548,2.65453882209424,0.0407436960754168,1.42245164190966e-06,2.13532414677986,0.0203725592635293,"FtsH extracellular protease family"
"AT1G15660",1.67964138820932,2.58963715052404,0.0248030695839403,2.21766296749533e-06,2.13463926936668,0.0124026436234539,"centromere protein C"
"AT1G26230",1.91034282727322,2.35886540699754,0.0083082067217272,0.000119672072455767,2.13460411713538,0.00421393939709148,"TCP-1/cpn60 chaperonin family protein"
"AT3G56510",1.84233310262039,2.4259263973237,0.00212752045524432,6.40116127390993e-07,2.13412974997204,0.00106408028568586,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT4G20910",2.09849631114487,2.16881063802397,0.000404022336737788,5.97887488614646e-05,2.13365347458442,0.000231905542799626,"double-stranded RNA binding protein-related / DsRBD protein-related"
"AT2G47420",1.82530585185368,2.44127877485075,0.00418735379244491,1.65424523047733e-06,2.13329231335221,0.00209450401883769,"Ribosomal RNA adenine dimethylase family protein"
"AT4G26190",1.76478327513057,2.49812141185912,0.0221583907886846,1.88205986120574e-05,2.13145234349484,0.0110886056936483,"Haloacid dehalogenase-like hydrolase (HAD) superfamily protein"
"AT2G46230",1.75615717508357,2.50506696013644,0.0132484938333654,3.56543895840612e-06,2.13061206761001,0.00662602963616188,"PIN domain-like family protein"
"AT1G71480",2.15452290323238,2.10554784366106,0.000882334844621219,0.000522697382702542,2.13003537344672,0.000702516113661881,"Nuclear transport factor 2 (NTF2) family protein"
"AT5G03800",2.01429979263038,2.24256353235712,0.000562571328694964,1.88506321720164e-05,2.12843166249375,0.00029071098043349,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT4G10090",1.85214146811201,2.40465866373509,0.0337622854227558,0.000452900826007075,2.12840006592355,0.0171075931243814,"elongator protein 6"
"AT5G05130",2.08442820166928,2.17172399093531,0.0105881874487802,0.00272024423490219,2.12807609630229,0.00665421584184119,"DNA/RNA helicase protein"
"AT4G15450",2.37962590272618,1.87561578851675,7.52860200574724e-05,0.00239688425487059,2.12762084562146,0.00123608513746403,"Senescence/dehydration-associated protein-related"
"AT4G18750",2.0100215685883,2.24467734880865,0.000223809430185412,8.08261420346842e-06,2.12734945869847,0.00011594602219444,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT5G27395",1.57294892257796,2.68052640286602,0.0259972184776983,4.6286875529499e-08,2.12673766272199,0.0129986323822869,"Mitochondrial inner membrane translocase complex, subunit Tim44-related protein"
"AT1G06670",1.76458762627657,2.48388899075243,0.0112178402162584,3.34955954466902e-06,2.1242383085145,0.00561059488790156,"nuclear DEIH-boxhelicase"
"AT1G28210",2.39246051763867,1.8545247259356,7.63565173968783e-05,0.00306656955856489,2.12349262178713,0.00157146303798088,"DNAJ heat shock family protein"
"AT5G59500",1.76156993275242,2.48384217734726,0.0439713999060609,0.000154029556378987,2.12270605504984,0.0220627147312199,"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferases"
"AT2G04660",1.67643743576762,2.56657365039601,0.00497293263685063,1.59414963438162e-08,2.12150554308182,0.00248647428917349,"anaphase-promoting complex/cyclosome 2"
"AT4G01990",2.11418426505061,2.12580961210594,0.00634384292513553,0.00236890826235234,2.11999693857827,0.00435637559374394,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT5G25800",1.97131138681531,2.26717765640104,0.00151341973539563,2.36596827264187e-05,2.11924452160817,0.000768539709061027,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
"AT2G18950",2.22760585959033,2.01071660611702,3.9750859458199e-08,5.72798780282087e-07,2.11916123285368,3.06274819870143e-07,"homogentisate phytyltransferase 1"
"AT3G44740",1.75023518244138,2.48496112593826,0.0398249713135871,9.68650065600584e-05,2.11759815418982,0.0199609181600736,"Class II aaRS and biotin synthetases superfamily protein"
"AT5G09420",2.65560031717835,1.57808678034543,3.08273200102751e-07,0.0116030670880911,2.11684354876189,0.00580168768064558,"translocon at the outer membrane of chloroplasts 64-V"
"AT3G47460",1.65680736539834,2.5710322679897,0.0292797687498043,3.02867369825054e-06,2.11391981669402,0.0146413987117513,"Structural maintenance of chromosomes (SMC) family protein"
"AT1G17880",1.60651306126196,2.62130967547187,0.022433897235074,1.32821317416275e-07,2.11391136836691,0.0112170150281957,"basic transcription factor 3"
"AT2G35160",1.74313485447248,2.48203005539761,0.0357406102877229,8.1920110399662e-05,2.11258245493505,0.0179112651990613,"SU(VAR)3-9 homolog 5"
"AT3G14390",1.7457820394364,2.4764809890612,0.0183397421286606,9.89568991834098e-06,2.1111315142488,0.00917481890928946,"Pyridoxal-dependent decarboxylase family protein"
"AT2G41710",1.80667463628542,2.41455322077778,0.00312605517881127,9.76047926139879e-07,2.1106139285316,0.0015635156133687,"Integrase-type DNA-binding superfamily protein"
"AT3G13222",1.66742157781573,2.5537107763188,0.0270345166357102,3.19179483415149e-06,2.11056617706727,0.0135188542152722,"GBF-interacting protein 1"
"AT4G27380",1.61831714870086,2.60009122925825,0.00863387660104033,7.58171405963447e-09,2.10920418897955,0.00431694209137719,NA
"AT5G56310",2.18939968139622,2.02462200831423,0.0363832458204833,0.0376676176841709,2.10701084485522,0.0370254317523271,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT1G71430",2.30408760960372,1.90917887923592,4.17271388726793e-05,0.000762261421329029,2.10663324441982,0.000401994280100854,"PF15370 - Domain of unknown function (DUF4598) (DUF4598)  (1 of 1)"
"AT1G09830",2.2410061695996,1.97216059792843,7.30352778031072e-05,0.00037421671025133,2.10658338376402,0.000223625994027219,"Glycinamide ribonucleotide (GAR) synthetase"
"AT5G22840",1.7802678016588,2.43289823517559,0.0116769993742708,9.87892167874703e-06,2.1065830184172,0.00584343914797479,"Protein kinase superfamily protein"
"AT4G11240",1.88248659553279,2.3303914386277,0.00273496694783054,7.13891689067443e-06,2.10643901708025,0.00137105293236061,"Calcineurin-like metallo-phosphoesterase superfamily protein"
"AT2G14860",2.18187023941597,2.02674748322677,6.80922930918526e-05,0.000118659681877598,2.10430886132137,9.33759874847254e-05,"Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein"
"AT3G02060",1.88682213898506,2.31928314582023,0.00325957202589409,1.63024058988909e-05,2.10305264240265,0.00163793721589649,"DEAD/DEAH box helicase, putative"
"AT1G12020",2.28583328648906,1.91613208941729,1.87403100900141e-06,7.35266027187361e-05,2.10098268795318,3.77003168638688e-05,"PTHR31903:SF6 - F12F1.11-RELATED (1 of 2)"
"AT1G77720",1.77023535467622,2.43046543957742,0.00547788629967061,1.58911672942494e-06,2.10035039712682,0.00273973770820002,"putative protein kinase 1"
"AT4G02460",1.95602210377798,2.24466013611893,0.00218113738002355,4.52439393834094e-05,2.10034111994846,0.00111319065970348,"DNA mismatch repair protein, putative"
"AT3G52050",1.77159813810556,2.42781351804052,0.0034144771565054,6.00503552274637e-07,2.09970582807304,0.00170753883002884,"5'-3' exonuclease family protein"
"AT5G06350",1.87195370186551,2.3263976510689,0.000501641084784411,2.97150020423713e-07,2.09917567646721,0.000250969117402417,"ARM repeat superfamily protein"
"AT3G20330",1.77189854009945,2.42532498237725,0.0030452521301965,3.19374457313315e-07,2.09861176123835,0.00152278575232691,"PYRIMIDINE B"
"AT4G04790",1.93597470257811,2.25950196514033,0.00100958702792967,1.02681469494554e-05,2.09773833385922,0.000509927587439563,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G16840",1.99283800927663,2.20105265732369,0.00282776138442919,0.000142607489615503,2.09694533330016,0.00148518443702235,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT2G12480",1.92879877407186,2.26502808326452,0.0397100526136829,0.00410394900696964,2.09691342866819,0.0219070008103263,"serine carboxypeptidase-like 43"
"AT3G10310",2.39402331005763,1.79501117958721,3.51114256981991e-10,1.06967858669737e-05,2.09451724482242,5.34856849061534e-06,"P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain"
"AT1G77670",1.67521104011772,2.51330274237061,0.0101791635268062,2.67064413504924e-07,2.09425689124417,0.00508971529560985,"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein"
"AT2G06990",1.76613240521437,2.41776963015664,0.00300875532026059,2.82615824502287e-07,2.09195101768551,0.00150451896804255,"RNA helicase, ATP-dependent, SK12/DOB1 protein"
"AT5G36930",2.04145200520791,2.14078785360125,0.0174382654113589,0.00460269862811992,2.09111992940458,0.0110204820197394,"Disease resistance protein (TIR-NBS-LRR class) family"
"AT2G20110",1.62410921459147,2.55046811321358,0.0250062575623645,2.24944962952708e-06,2.08728866390252,0.012504253505997,"Tesmin/TSO1-like CXC domain-containing protein"
"AT4G34570",1.75797256768996,2.40474910246107,0.0195776269092444,3.28825211352771e-05,2.08136083507552,0.00980525471518984,"thymidylate synthase 2"
"AT3G49470",1.53620490224708,2.62545556479583,0.0190297783377954,8.55827377560216e-09,2.08083023352146,0.0095148934480346,"nascent polypeptide-associated complex subunit alpha-like protein 2"
"AT1G34460",2.1871593330235,1.9731137158301,9.32409980730343e-08,1.13662357139863e-06,2.0801365244268,6.14932284735834e-07,"CYCLIN B1;5"
"AT2G31240",1.96490370034435,2.19307978951152,8.34068418905635e-05,8.46332805421929e-07,2.07899174492793,4.21265873479927e-05,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT2G06010",1.66719576898548,2.49051239698502,0.0090651789430062,2.6761676998326e-07,2.07885408298525,0.00453272327988809,"OBP3-responsive gene 4"
"AT5G51130",2.10877850233651,2.04834356834691,1.55061584603084e-09,1.56520614667512e-09,2.07856103534171,1.55791099635298e-09,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"AT1G33940",1.35007777871432,2.80329769018503,0.0181592964640669,1.07818727137091e-13,2.07668773444968,0.00907964823208736,"K17545 - serine/threonine-protein kinase ULK4 [EC:2.7.11.1] (ULK4)  (1 of 2)"
"AT2G33735",1.90095815757342,2.25200083264651,0.0395874284842538,0.00364577835928631,2.07647949510996,0.02161660342177,"Chaperone DnaJ-domain superfamily protein"
"AT1G48650",2.07186918743187,2.07680180854039,7.72700752803641e-05,1.92974564951318e-05,2.07433549798613,4.8283765887748e-05,"DEA(D/H)-box RNA helicase family protein"
"AT5G16715",2.04121282675034,2.10743492239515,0.000226647517876735,3.07031145384296e-05,2.07432387457275,0.000128675316207582,"ATP binding;valine-tRNA ligases;aminoacyl-tRNA ligases;nucleotide binding;ATP binding;aminoacyl-tRNA ligases"
"AT5G17523",2.16650138612398,1.9793700872806,0.00300221018122176,0.00432444375489126,2.07293573670229,0.00366332696805651,NA
"AT1G62120",1.56316585307683,2.58258337814377,0.0311185899160299,5.77059604435335e-07,2.0728746156103,0.0155595834878172,"Mitochondrial transcription termination factor family protein"
"AT4G13070",2.24864545168194,1.89555771758422,3.3656084479702e-07,2.13927088341512e-05,2.07210158463308,1.08646348394741e-05,"RNA-binding CRS1 / YhbY (CRM) domain protein"
"AT5G27560",1.82478966542018,2.31825773655853,0.0323319098813935,0.000743060470106066,2.07152370098936,0.0165374851757498,"Domain of unknown function (DUF1995)"
"AT3G27740",1.79216359456564,2.34931801859684,0.00827816606309836,1.2601039172319e-05,2.07074080658124,0.00414538355113534,"carbamoyl phosphate synthetase A"
"AT4G10845",1.93203280465388,2.2064831659019,0.0288411364460041,0.004136954149529,2.06925798527789,0.0164890452977666,NA
"AT5G63290",1.82677203754122,2.3111361701476,0.00347539224108414,1.35135432108533e-05,2.06895410384441,0.0017444528921475,"Radical SAM superfamily protein"
"AT5G16310",1.72061584476718,2.41557985768178,0.000424556449274483,1.18674218060807e-09,2.06809785122448,0.000212278818008332,"Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1"
"AT3G48900",2.1860343964637,1.94890699534167,0.000364231994213907,0.00105332748920288,2.06747069590269,0.000708779741708393,"single-stranded DNA endonuclease family protein"
"AT1G51310",1.6498332309394,2.48436718307442,0.00450654343676831,3.01523542136326e-08,2.06710020700691,0.00225328679456126,"transferases;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferases"
"AT2G14880",2.27132663345466,1.86265484818168,8.48447349422084e-06,0.000329235659284477,2.06699074081817,0.000168860066389349,"SWIB/MDM2 domain superfamily protein"
"AT4G37682",2.02876193405109,2.10374900566798,0.0127763064566109,0.00434822245311252,2.06625546985953,0.00856226445486171,"Protein of unknown function (DUF1399)"
"AT5G27620",1.66497413208125,2.46645495476147,0.0164184666688018,2.04872698723011e-06,2.06571454342136,0.00821025769789451,"cyclin H;1"
"AT2G28000",2.16207861370364,1.96897034642643,1.23487654412888e-07,1.02375343624398e-06,2.06552448006503,5.73620545328432e-07,"chaperonin-60alpha"
"AT2G43560",2.12774209053237,2.00251255189149,0.0247826902223389,0.0228982230339131,2.06512732121193,0.023840456628126,"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"
"AT3G14890",2.21210035539566,1.91567898554107,0.000536286589032855,0.00227940067288002,2.06388967046836,0.00140784363095644,"phosphoesterase"
"AT4G20130",1.9967862423653,2.13066372633562,9.91016158704844e-06,3.57832158067105e-07,2.06372498435046,5.13399687255777e-06,"plastid transcriptionally active 14"
"AT3G04130",1.83618327049723,2.29086268072055,0.00300913878817855,1.00029305234442e-05,2.06352297560889,0.001509570859351,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT5G56740",1.65405216182414,2.47009333831638,0.000708192721989844,7.15201977391789e-11,2.06207275007026,0.000354096396755021,"histone acetyltransferase of the GNAT family 2"
"AT5G27740",1.71624850788148,2.40536627382664,0.00436555522740058,2.89223365670781e-07,2.06080739085406,0.00218292222538312,"ATPase family associated with various cellular activities (AAA) "
"AT1G20910",1.92513949467586,2.19533718188796,0.000301630617796812,2.57697691202137e-06,2.06023833828191,0.000152103797354417,"ARID/BRIGHT DNA-binding domain-containing protein"
"AT1G08845",2.0391339131917,2.08070137177431,1.31084921835535e-06,2.08157877461983e-07,2.05991764248301,7.59503547908668e-07,"Ribosomal L18p/L5e family protein"
"AT4G34740",2.23420235663437,1.8852229712062,9.80961106098642e-07,4.50575060941976e-05,2.05971266392028,2.30192336001481e-05,"GLN phosphoribosyl pyrophosphate amidotransferase 2"
"AT5G16930",1.85726318754312,2.26138706156655,0.00127879859770562,3.05418485996761e-06,2.05932512455484,0.000640926391282793,"AAA-type ATPase family protein"
"AT1G73690",1.92131664719021,2.19616033526043,0.0322167158870429,0.00330587490282861,2.05873849122532,0.0177612953949357,"cyclin-dependent kinase D1;1"
"AT2G45710",1.49798086999481,2.61778995062887,0.0346174621480243,3.70047200306928e-08,2.05788541031184,0.0173087495763722,"Zinc-binding ribosomal protein family protein"
"AT1G16090",1.90439992800301,2.206015071646,0.021114759251153,0.00199433188986252,2.05520749982451,0.0115545455705078,"wall associated kinase-like 7"
"AT1G07320",1.74003946963759,2.36760294331355,0.0489429229432997,0.000374249454998336,2.05382120647557,0.024658586199149,"ribosomal protein L4"
"AT1G09700",1.63675145843474,2.46711599943723,0.0242240622472872,3.06180619024813e-06,2.05193372893599,0.0121135620267387,"dsRNA-binding domain-like superfamily protein"
"AT5G59440",1.86926934448997,2.23285226333768,0.0238020186279533,0.000916189877306218,2.05106080391383,0.0123591042526297,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT4G14790",1.96667511752648,2.12270097699918,0.00838291431451539,0.00106441973492472,2.04468804726283,0.00472366702472005,"ATP-dependent RNA helicase, mitochondrial (SUV3)"
"AT5G08695",2.02610660983295,2.05934965888977,0.0209138339131051,0.00853888601167251,2.04272813436136,0.0147263599623888,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT3G11710",1.69594912356033,2.38420139646575,0.0361111320812135,7.20370293413266e-05,2.04007526001304,0.0180915845552774,"lysyl-tRNA synthetase 1"
"AT1G78730",1.85935522094313,2.21344573309132,0.0332968514945361,0.00217975593382858,2.03640047701722,0.0177383037141823,"FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein"
"AT1G80245",2.16925320950866,1.90271101639803,0.00351138395612879,0.00832743016476306,2.03598211295335,0.00591940706044592,"Spc97 / Spc98 family of spindle pole body (SBP) component"
"AT5G16850",1.7769440246714,2.29224411452663,0.0359474873100487,0.000669643201566311,2.03459406959902,0.0183085652558075,"telomerase reverse transcriptase"
"AT5G25590",1.7839318174917,2.28427994586984,0.00291498986206303,2.87955523650104e-06,2.03410588168077,0.00145893470864977,"Protein of unknown function (DUF630 and DUF632)"
"AT4G37910",1.87646322414586,2.19096791337715,0.00190473986511302,1.84363891715547e-05,2.03371556876151,0.000961588127142286,"mitochondrial heat shock protein 70-1"
"AT3G60500",1.57714700626815,2.48757360736806,0.0164191667228511,1.44906256289104e-07,2.0323603068181,0.00820965581455372,"3'-5'-exoribonuclease family protein"
"AT2G45870",1.45301712263267,2.60794798442746,0.0449985609986485,1.65092145643866e-07,2.03048255353006,0.0224993630453971,"Bestrophin-like protein"
"AT2G24990",1.90422554453226,2.15550106361957,0.00389984466518488,0.000130596765519822,2.02986330407591,0.00201522071535235,"Serine/threonine-protein kinase Rio1"
"AT5G15430",2.11852387773091,1.94098005962139,0.0143079223299929,0.0179240598999302,2.02975196867615,0.0161159911149616,"Plant calmodulin-binding protein-related"
"AT5G50110",1.60106671291674,2.45622714836808,0.00632505618243061,9.20197724538983e-08,2.02864693064241,0.00316257410110153,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"AT1G79880",1.92656879912316,2.12645805020592,0.00157204093830774,6.73270699807095e-05,2.02651342466454,0.000819684004144223,"RNA recognition motif (RRM)-containing protein"
"AT1G03940",2.40122812725777,1.65175147609777,0.000239375773183143,0.0233302097706819,2.02648980167777,0.0117847927719325,"HXXXD-type acyl-transferase family protein"
"AT2G30000",1.50136008934551,2.55017319350958,0.0373065382111903,2.57652949907821e-07,2.02576664142755,0.0186533979320701,"PHF5-like protein"
"AT2G17442",1.88180922836594,2.1666325517965,0.0314390470773422,0.00305914997660092,2.02422089008122,0.0172490985269715,NA
"AT1G14030",1.88607486524858,2.16183984468583,0.00558553923191165,0.000243386335098376,2.02395735496721,0.00291446278350501,"Rubisco methyltransferase family protein"
"AT4G00026",1.58823999528071,2.45928728476419,0.043947917160339,9.56897102881637e-06,2.02376364002245,0.0219787430656839,"K17796 - mitochondrial import inner membrane translocase subunit TIM21 (TIM21)  (1 of 1)"
"AT5G64950",1.49677987200726,2.54726233471255,0.0418512938810489,1.46296087810116e-06,2.0220211033599,0.0209263784209635,"Mitochondrial transcription termination factor family protein"
"AT1G51100",1.87483564135351,2.16835771325334,0.0318152004987679,0.00369401850098243,2.02159667730342,0.0177546094998752,NA
"AT4G19710",1.63582968592712,2.39950023897825,0.0102350123760281,4.78920284909809e-07,2.01766496245268,0.0051177456481565,"aspartate kinase-homoserine dehydrogenase ii"
"AT5G40770",1.72695841598608,2.30647678642302,0.00377458584448146,9.95246437096882e-07,2.01671760120455,0.00188779054545928,"prohibitin 3"
"AT3G17970",2.07920834515652,1.94999616554059,1.28182462093932e-06,2.88268692062086e-06,2.01460225534855,2.08225577078009e-06,"translocon at the outer membrane of chloroplasts 64-III"
"AT3G57610",1.74979145907657,2.27743718663879,0.00678068994772407,9.00654168965126e-06,2.01361432285768,0.00339484824470686,"adenylosuccinate synthase"
"AT5G65850",1.77531931495122,2.25156810781613,0.0485516661810559,0.00306454855970968,2.01344371138368,0.0258081073703828,"F-box and associated interaction domains-containing protein"
"AT3G15590",1.90473798109397,2.12209686184388,0.000620317596111261,1.29871197308218e-05,2.01341742146892,0.000316652357921041,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT3G18420",1.95952050844511,2.0668265234945,0.000415980716854862,3.57353937924828e-05,2.0131735159698,0.000225858055323672,"Protein prenylyltransferase superfamily protein"
"AT1G61990",1.67790611020381,2.34511571568314,0.0387120399480253,0.000105686975179368,2.01151091294348,0.0194088634616023,"Mitochondrial transcription termination factor family protein"
"AT3G48425",1.76541499059731,2.25536588249388,0.0457044415744887,0.00110863043200021,2.01039043654559,0.0234065360032445,"DNAse I-like superfamily protein"
"AT1G07970",1.56595948341228,2.45369008285916,0.00679486753418992,7.35921914702763e-09,2.00982478313572,0.00339743744670453,"PTHR21780:SF0 - TRANSMEMBRANE PROTEIN 209 (1 of 1)"
"AT1G03760",2.09293408394687,1.92661076907792,1.75519758661862e-05,4.61148268025545e-05,2.0097724265124,3.18334013343703e-05,"Prefoldin chaperone subunit family protein"
"AT5G63950",2.03143532020034,1.9856785898656,1.43030121764886e-05,7.32292510830419e-06,2.00855695503297,1.08129686423964e-05,"chromatin remodeling 24"
"AT5G03970",1.82824523456406,2.18760077809443,0.0487610927445726,0.0034415702389574,2.00792300632925,0.026101331491765,"F-box associated ubiquitination effector family protein"
"AT2G45000",1.71367795293653,2.29994374782762,0.0260493264143098,9.35233633965673e-05,2.00681085038207,0.0130714248888532,"structural constituent of nuclear pore"
